gene_id	MTLE1_FPKM	MTLE2_FPKM	CTRL3_FPKM
ENSG00000169717	0	0	0
ENSG00000169718	8.64346	7.15334	6.6573
ENSG00000169727	13.2914	12.85	13.8346
ENSG00000169733	2.81977	1.53788	1.45132
ENSG00000169738	18.1698	14.6164	23.5425
ENSG00000169740	3.86703	5.13316	2.37987
ENSG00000169744	5.35689	4.81808	24.646
ENSG00000169750	0.734594	1.61855	1.3821
ENSG00000169752	1.45725	2.88831	1.96465
ENSG00000169756	4.05144	3.42266	2.14432
ENSG00000169758	0.335195	0.112055	0.765771
ENSG00000169760	2.9073	2.85579	1.65283
ENSG00000169762	8.3139	3.9813	4.58538
ENSG00000169763	0	0	0
ENSG00000169764	19.4241	15.6743	24.8216
ENSG00000169777	0	0	0
ENSG00000169783	4.94722	9.86039	9.15137
ENSG00000169789	0	0	0
ENSG00000169800	0	0	0
ENSG00000169807	0	0	0
ENSG00000169811	0	0	0
ENSG00000169813	5.79121	8.95356	4.1055
ENSG00000169814	1.54156	1.33507	0
ENSG00000169826	2.06712	4.25997	1.82548
ENSG00000169836	0.24881	0.21909	0
ENSG00000169840	0	0	0
ENSG00000169849	0	0	0
ENSG00000169851	3.72457	2.65511	3.44744
ENSG00000169855	1.42093	2.40235	0.84944
ENSG00000169856	0	0	0
ENSG00000169857	3.92122	1.38682	0.644184
ENSG00000169860	2.10605	0.80677	1.12556
ENSG00000169862	58.971	57.6468	66.0147
ENSG00000169871	1.60386	2.15645	1.86021
ENSG00000169876	0	0	0
ENSG00000169877	0	0	0
ENSG00000169884	0.592661	1.99317	0.588788
ENSG00000169885	0.394671	0	0.535086
ENSG00000169891	2.0376	1.98012	4.87881
ENSG00000169894	0	0.0560162	0
ENSG00000169895	2.42629	1.16089	2.25053
ENSG00000169896	2.6439	3.26738	0.100773
ENSG00000169900	6.59483	1.73541	0
ENSG00000169902	3.52769	0.784467	0
ENSG00000169903	0	0	0
ENSG00000169905	1.89588	2.22621	0.882833
ENSG00000169906	0	0	0
ENSG00000169908	6.04956	3.00257	1.62549
ENSG00000169914	0.176485	0.213004	0
ENSG00000169918	2.23789	0.477362	0.518806
ENSG00000169919	3.05582	4.59976	0.716427
ENSG00000169925	4.0334	2.11647	5.06018
ENSG00000169926	13.2608	32.8728	18.1947
ENSG00000169933	0.305048	0.26454	0.118778
ENSG00000169946	0.703722	1.09545	0.107932
ENSG00000169951	0.0997246	0.197055	0
ENSG00000169953	0	0	0
ENSG00000169955	0.884495	0.55779	0.30377
ENSG00000169957	3.07195	2.53988	5.59415
ENSG00000169962	0	0	0
ENSG00000169964	4.6539	6.46169	2.40872
ENSG00000169967	1.92832	1.4655	1.11791
ENSG00000169972	1.13539	0.472109	0.284137
ENSG00000169976	11.4414	9.80609	5.79799
ENSG00000169981	0.431752	0.719803	0.201363
ENSG00000169989	0	0	0
ENSG00000169991	0.738012	0.321945	0.104809
ENSG00000169992	11.3929	5.90842	2.46613
ENSG00000169994	0.380974	0.0680243	0
ENSG00000170004	39.8734	65.2401	7.1186
ENSG00000170006	0.179926	0.0403671	0
ENSG00000170011	6.03609	6.09619	0.9727
ENSG00000170017	8.28229	11.6842	3.15287
ENSG00000170027	31.7791	25.2446	27.1229
ENSG00000170035	21.5896	143.14	32.4768
ENSG00000170037	2.6785	2.2054	3.70398
ENSG00000170043	26.3318	11.0788	15.1959
ENSG00000170044	0	0	0
ENSG00000170049	1.38657	0.862457	2.82045
ENSG00000170054	0	0	0
ENSG00000170074	5.60503	5.56308	1.70185
ENSG00000170075	7.48611	4.86604	3.22988
ENSG00000170085	0.543228	1.3337	0
ENSG00000170088	1.025	1.5361	1.55139
ENSG00000170089	2.20488	1.59999	1.01397
ENSG00000170091	17.316	10.2329	11.2931
ENSG00000170092	0	0.354788	0.304915
ENSG00000170099	0	0	0
ENSG00000170100	0.315299	0.172985	0.262312
ENSG00000170113	4.93261	7.2499	14.8965
ENSG00000170122	0	0	0
ENSG00000170128	0	0	0
ENSG00000170142	67.954	30.8724	56.7993
ENSG00000170144	20.3228	721.048	19.9786
ENSG00000170145	0.855185	1.3088	0.745245
ENSG00000170152	0	0	0
ENSG00000170153	0.615941	0.467067	1.43851
ENSG00000170160	0	0.0859091	0
ENSG00000170161	6.96884	0.593364	0.201859
ENSG00000170162	0	0	0
ENSG00000170165	0	0	0
ENSG00000170166	0	0.236497	0
ENSG00000170175	3.13743	1.68206	2.73816
ENSG00000170178	0	0	0
ENSG00000170180	0	0	0
ENSG00000170185	1.0614	1.10907	0.449421
ENSG00000170190	0	0	0
ENSG00000170191	0.387054	0.116507	0.380607
ENSG00000170209	0.0996392	0	0
ENSG00000170214	0.807968	0.166157	0.408304
ENSG00000170222	0.972673	0.431711	1.80285
ENSG00000170231	10.6824	6.37808	4.41162
ENSG00000170234	1.11002	1.40291	1.04503
ENSG00000170236	0	0	1.54382
ENSG00000170242	8.85819	7.08699	5.01242
ENSG00000170248	6.66641	9.84151	5.18531
ENSG00000170255	0	0	0
ENSG00000170260	0.0832999	0.160239	1.13486
ENSG00000170262	0	0	0
ENSG00000170264	0.686157	0.783104	1.51276
ENSG00000170265	0.441983	1.04858	0.539943
ENSG00000170266	1.11557	0.907024	3.54971
ENSG00000170270	1.48132	2.75708	2.46583
ENSG00000170271	5.59125	3.34114	2.67969
ENSG00000170275	7.47762	7.32538	7.90782
ENSG00000170276	0	0	0
ENSG00000170279	0	0	0
ENSG00000170289	0	0	0
ENSG00000170290	0.569761	2.27883	0
ENSG00000170291	3.78062	2.73907	3.4477
ENSG00000170293	1.57754	1.66195	1.29873
ENSG00000170296	144.11	141.372	95.7644
ENSG00000170298	0	0	0
ENSG00000170310	117.029	53.4939	50.5593
ENSG00000170312	0.461905	0.399632	0
ENSG00000170315	138.13	118.209	132.734
ENSG00000170322	0.306498	0	0.833819
ENSG00000170323	0	0	0
ENSG00000170324	0.609826	0.642414	0.542466
ENSG00000170325	0.128437	0.465143	0.923744
ENSG00000170340	0.485183	0.611559	0
ENSG00000170345	0.919971	3.29737	1.13478
ENSG00000170348	11.6336	9.80944	9.60885
ENSG00000170356	0	0	0
ENSG00000170364	2.93163	2.30751	5.31043
ENSG00000170365	1.61066	0.383561	4.19562
ENSG00000170367	0	0	0
ENSG00000170369	0	0	0
ENSG00000170370	9.65252	4.53434	15.6377
ENSG00000170373	0	0	0
ENSG00000170374	0.115408	0.114798	0.459083
ENSG00000170379	0	0.0571135	0.16579
ENSG00000170381	0.193647	0	0.112877
ENSG00000170382	0.839117	0.256034	0.227454
ENSG00000170385	1.26504	0.607607	0.137423
ENSG00000170390	14.3043	5.70182	9.77128
ENSG00000170396	0.282011	0.11695	0
ENSG00000170409	0	0	0
ENSG00000170412	2.48228	1.03391	0.442917
ENSG00000170417	2.75764	0.850675	1.50471
ENSG00000170419	1.45958	1.05805	3.9606
ENSG00000170421	0	0	0
ENSG00000170423	0	0	0
ENSG00000170425	0.391618	0.195935	0.949573
ENSG00000170426	0	0	0
ENSG00000170430	17.242	8.01606	6.66369
ENSG00000170439	1.41721	0	0.326776
ENSG00000170442	0	0.237745	0
ENSG00000170445	4.39811	6.73273	7.41808
ENSG00000170448	1.50415	0.470371	1.29342
ENSG00000170454	0	0	0
ENSG00000170456	1.52264	0.654889	0.616167
ENSG00000170458	0.99194	0.567	1.48314
ENSG00000170464	2.86181	0.811243	2.86532
ENSG00000170465	0	0	0
ENSG00000170468	1.40395	0.695057	0.716741
ENSG00000170469	0	1.1664	1.52854
ENSG00000170471	0.849033	1.36599	0.862177
ENSG00000170473	9.78809	8.7989	3.68322
ENSG00000170476	0	0.484054	0
ENSG00000170477	0	0	0
ENSG00000170482	0	0	0
ENSG00000170484	0	0	0
ENSG00000170485	1.90311	2.81097	3.84321
ENSG00000170486	0	0	0
ENSG00000170498	0	0	0
ENSG00000170500	1.59546	1.25192	1.05422
ENSG00000170502	3.01965	1.45153	4.03061
ENSG00000170509	0	0.207538	0.330709
ENSG00000170515	4.92964	4.73643	6.228
ENSG00000170516	0	0	0
ENSG00000170522	1.57197	101.563	0.49891
ENSG00000170523	0	0.341456	0
ENSG00000170525	12.1418	1.2452	1.41839
ENSG00000170537	0.541438	0.8888	0.244338
ENSG00000170540	38.1174	41.9391	42.23
ENSG00000170542	2.13578	2.263	1.291
ENSG00000170545	0	0.363431	0
ENSG00000170549	0	0	0
ENSG00000170558	6.01463	4.32345	3.07786
ENSG00000170561	0.277002	0.272771	0
ENSG00000170571	0.615691	0.271728	0
ENSG00000170577	0	0	0
ENSG00000170579	4.17917	6.21016	4.9541
ENSG00000170581	3.75654	3.43796	1.64158
ENSG00000170584	5.73793	2.57628	6.35272
ENSG00000170604	0.836006	1.32386	0.837873
ENSG00000170605	0	0	0
ENSG00000170606	9.45204	6.97972	12.7763
ENSG00000170608	0	0	0
ENSG00000170613	0	0	0
ENSG00000170615	0.211047	0	0
ENSG00000170619	3.61614	1.20934	0.896833
ENSG00000170624	1.68009	0.513298	1.27346
ENSG00000170627	3.32452	0	0
ENSG00000170629	0.720631	0.312398	0.760132
ENSG00000170631	0.241685	0.221984	0.160133
ENSG00000170632	14.1875	13.2983	8.63227
ENSG00000170633	3.06331	4.02835	5.5635
ENSG00000170634	123.125	73.6837	59.0736
ENSG00000170638	0.869514	0.662564	0.175967
ENSG00000170647	2.94553	0.884602	0.503168
ENSG00000170653	3.51251	4.19124	0
ENSG00000170667	0.17472	0	0.110589
ENSG00000170677	1.87207	1.82148	0.773055
ENSG00000170681	0	0.125718	0.412866
ENSG00000170683	0	0	0.317378
ENSG00000170684	0.680934	0.169006	0.208292
ENSG00000170688	0	0	0
ENSG00000170689	0	0	0
ENSG00000170703	0	0	0
ENSG00000170734	0.119697	3.35679	0.335645
ENSG00000170743	1.66954	1.10272	0.872753
ENSG00000170745	1.19525	0.273444	0
ENSG00000170748	0	0	0
ENSG00000170759	12.8108	20.5655	39.6904
ENSG00000170775	3.22396	5.97214	1.43864
ENSG00000170776	5.98438	3.99568	0.341932
ENSG00000170777	0	0	0
ENSG00000170779	0.123951	0	0.23337
ENSG00000170782	0	0	0
ENSG00000170786	0.206895	0.421827	0
ENSG00000170788	0	0	0
ENSG00000170790	0	0	0.142814
ENSG00000170791	7.54556	2.93142	2.29018
ENSG00000170801	0	0	0
ENSG00000170802	2.00945	2.59651	1.08657
ENSG00000170807	0	0	0
ENSG00000170819	0	0	0
ENSG00000170820	0	0	0
ENSG00000170827	0	0	0
ENSG00000170832	3.81654	5.04185	2.71632
ENSG00000170835	0	0	0
ENSG00000170836	1.10137	0.252392	0.179811
ENSG00000170837	1.73126	4.34422	2.23367
ENSG00000170846	2.64491	2.94692	2.59401
ENSG00000170848	0	0	0
ENSG00000170852	4.58075	4.82514	2.03622
ENSG00000170854	5.97953	5.54749	6.78472
ENSG00000170855	3.32002	5.57328	3.95197
ENSG00000170858	0	0	0
ENSG00000170860	2.50535	1.18573	2.09496
ENSG00000170871	3.07566	3.77638	4.19024
ENSG00000170873	2.25236	41.0875	2.2162
ENSG00000170876	2.31322	0.957895	0.99436
ENSG00000170881	2.11265	2.64515	0.714134
ENSG00000170889	146.84	139.133	247.813
ENSG00000170890	0	0	0
ENSG00000170891	2.76991	2.59713	0.649823
ENSG00000170892	3.35852	1.70075	1.92146
ENSG00000170893	0	0.287777	0
ENSG00000170899	18.9141	10.3238	13.3415
ENSG00000170903	1.38684	2.61453	1.74624
ENSG00000170906	118.871	91.9196	81.4032
ENSG00000170909	0.419967	0.657059	0
ENSG00000170915	11.5057	10.0683	12.6507
ENSG00000170917	1.8531	2.07417	1.87947
ENSG00000170919	4.97423	6.4429	5.88071
ENSG00000170920	0	0	0
ENSG00000170921	0.253281	3.85322	4.70233
ENSG00000170923	0	0	0
ENSG00000170925	0	0	0
ENSG00000170927	0	0	0
ENSG00000170929	0	0	0
ENSG00000170935	0	0	0
ENSG00000170946	5.0016	2.58301	3.97607
ENSG00000170948	0	0	0
ENSG00000170949	1.21611	0.866977	1.68827
ENSG00000170950	0	0	0
ENSG00000170953	0	0	0
ENSG00000170954	6.96267	5.45697	6.34515
ENSG00000170955	2.87314	1.46624	0.381917
ENSG00000170956	0	0	0
ENSG00000170959	0	0.079198	0
ENSG00000170961	0.390773	0.11123	0
ENSG00000170962	0	0.116326	0
ENSG00000170965	0	0	0
ENSG00000170967	0	0	0
ENSG00000170983	0	0	0
ENSG00000170989	4.22085	3.65003	2.94336
ENSG00000171004	0.666476	0.527252	0.126479
ENSG00000171014	0	0	0
ENSG00000171016	0.580888	0.287226	0.395033
ENSG00000171017	0	0	0
ENSG00000171033	25.5885	14.7954	10.6161
ENSG00000171044	0.760556	2.04341	0.708785
ENSG00000171045	1.38921	1.50168	0.82075
ENSG00000171049	0	0	0
ENSG00000171051	0	0.195607	0
ENSG00000171053	0	0	0
ENSG00000171054	0	0	0
ENSG00000171055	8.56976	8.25309	16.6372
ENSG00000171056	0.105445	0.524807	0.137495
ENSG00000171060	0	0	0
ENSG00000171067	7.58064	7.60406	3.8073
ENSG00000171084	0.81051	0.379484	0
ENSG00000171094	0.123466	0.115668	0
ENSG00000171097	0.727578	0.552537	0
ENSG00000171100	1.06061	0.788993	4.54412
ENSG00000171101	0	0	0
ENSG00000171102	0	0	0
ENSG00000171103	15.6219	0.473743	4.13368
ENSG00000171105	1.49011	1.32011	1.9222
ENSG00000171109	1.06615	1.08247	7.96797
ENSG00000171115	0.584005	0.396745	0
ENSG00000171116	0	0	0
ENSG00000171119	0	0	0
ENSG00000171121	1.72704	1.55785	5.77336
ENSG00000171124	0	0	0
ENSG00000171126	0	0.105006	0
ENSG00000171130	40.2208	25.179	24.7756
ENSG00000171132	5.51508	6.49018	7.41481
ENSG00000171133	0	0	0
ENSG00000171135	2.08637	1.46895	0.713581
ENSG00000171136	0.882446	0	0
ENSG00000171148	9.12558	8.49864	7.30847
ENSG00000171150	1.08357	1.77913	1.42071
ENSG00000171155	1.56546	4.04892	0.545607
ENSG00000171159	34.399	27.0532	28.4383
ENSG00000171160	1.45247	1.74786	3.03906
ENSG00000171161	0.670061	0.668355	0.46262
ENSG00000171163	8.40599	12.7644	7.38289
ENSG00000171169	0.0759508	0.350381	0
ENSG00000171174	1.07755	0.585875	0.250448
ENSG00000171180	0.0912462	0	0
ENSG00000171189	2.1704	1.79257	1.66658
ENSG00000171195	0	0	0
ENSG00000171199	0	0	0
ENSG00000171201	0	0	0
ENSG00000171202	19.9126	6.62752	10.1991
ENSG00000171204	27.7426	17.0511	17.8593
ENSG00000171206	4.67426	23.7193	5.23762
ENSG00000171208	0.464048	0.287126	0.233341
ENSG00000171209	0	0	0
ENSG00000171217	0.334116	0	0
ENSG00000171219	0	0	0
ENSG00000171222	25.0931	16.78	16.3095
ENSG00000171223	2.26224	0.991099	0.928372
ENSG00000171224	3.47381	3.74222	7.59952
ENSG00000171227	0.448204	0.444059	0
ENSG00000171234	0	0	0
ENSG00000171236	0	0.0933282	0
ENSG00000171241	0	1.65428	0
ENSG00000171243	0.276891	0	0
ENSG00000171246	3.75248	6.13107	2.53205
ENSG00000171262	1.72105	2.19361	10.0293
ENSG00000171291	0.51347	0.77397	0.415179
ENSG00000171295	1.44784	1.26551	0.815766
ENSG00000171298	3.29225	3.3354	2.14394
ENSG00000171302	0.603646	0.920975	0
ENSG00000171303	0.184613	0.275623	0
ENSG00000171307	2.87825	1.01347	2.20403
ENSG00000171310	3.40312	4.18802	0.912335
ENSG00000171311	2.00197	4.11775	7.00449
ENSG00000171314	20.9542	18.5353	22.1508
ENSG00000171316	2.03036	1.48345	0.313603
ENSG00000171320	0	0	0.206378
ENSG00000171345	0	0	0
ENSG00000171346	0	0	0
ENSG00000171357	0	0.154044	0.208866
ENSG00000171360	0	0	0
ENSG00000171365	0.0883391	0.710331	0
ENSG00000171368	10.3709	16.3213	10.4951
ENSG00000171385	1.47631	1.58574	4.71725
ENSG00000171388	8.07386	3.39752	1.61719
ENSG00000171396	0	0	0
ENSG00000171401	0	0	0
ENSG00000171402	0	0	0
ENSG00000171403	0	0	0
ENSG00000171405	0	0	0
ENSG00000171408	1.22967	0.897582	1.05469
ENSG00000171421	10.8137	4.2912	9.35826
ENSG00000171425	0	1.10695	0.356696
ENSG00000171428	0.649216	0	0.569148
ENSG00000171431	0	0	0
ENSG00000171433	0	0	0
ENSG00000171435	0.114161	0.170124	0.397926
ENSG00000171443	3.39427	2.0717	2.52387
ENSG00000171444	1.46018	1.19828	1.70188
ENSG00000171446	0	0	0
ENSG00000171448	0.494828	0.9737	0.187923
ENSG00000171450	1.65946	3.10723	1.52574
ENSG00000171451	0.917575	0.552117	1.41377
ENSG00000171453	1.27015	0.870576	2.63875
ENSG00000171456	5.59164	0.797661	0.246252
ENSG00000171459	0	0	0
ENSG00000171462	0.287922	0.175714	0
ENSG00000171466	1.50714	2.50932	0.872446
ENSG00000171467	0.553297	2.803	0.294789
ENSG00000171469	0.632736	0.471699	2.01124
ENSG00000171475	3.09281	3.45645	7.59207
ENSG00000171476	27.7982	49.8534	58.3336
ENSG00000171478	0	0	0
ENSG00000171481	0	0	0
ENSG00000171483	0	0	0
ENSG00000171487	0	0	0
ENSG00000171488	1.27431	0.520461	1.55124
ENSG00000171489	0	0	0
ENSG00000171490	2.67437	2.70215	2.28999
ENSG00000171492	2.06735	3.86458	3.59827
ENSG00000171495	0	0	0
ENSG00000171496	0	0	0
ENSG00000171497	5.5016	5.11501	6.70943
ENSG00000171501	0	0	0
ENSG00000171502	0.31074	0.830947	0.259794
ENSG00000171503	6.32324	4.59701	4.36266
ENSG00000171505	0	0	0
ENSG00000171509	0.297695	0.885991	0.514265
ENSG00000171517	0.870602	0	2.61723
ENSG00000171522	0	0.089367	0
ENSG00000171530	67.7509	51.5884	46.7757
ENSG00000171532	1.86503	0.955515	4.25548
ENSG00000171533	9.15993	8.84797	7.16305
ENSG00000171540	0	0	0
ENSG00000171551	0	0	0
ENSG00000171552	2.69874	4.54759	4.16765
ENSG00000171557	0	0	0
ENSG00000171560	0	0	0
ENSG00000171561	0	0	0
ENSG00000171564	0	0	0
ENSG00000171566	26.9862	43.3899	18.4401
ENSG00000171570	4.70521	0.00126345	1.8026
ENSG00000171574	0.128426	0.592812	0.872364
ENSG00000171587	0.303454	0.493489	0.228124
ENSG00000171595	0	0	0
ENSG00000171596	0.0888092	0	0
ENSG00000171603	15.9808	14.9023	8.40286
ENSG00000171604	66.0747	24.1533	22.8409
ENSG00000171606	0.627476	1.13918	0.839757
ENSG00000171608	0.104309	0.559955	0.136213
ENSG00000171611	0	0	0
ENSG00000171612	3.07514	1.81393	3.39912
ENSG00000171617	10.5221	9.85468	3.62729
ENSG00000171621	0.4694	0.832976	0
ENSG00000171631	0	0	0
ENSG00000171634	3.94264	7.88469	3.62371
ENSG00000171643	0	0	0
ENSG00000171649	0.784563	0.595251	0
ENSG00000171657	0	0	0
ENSG00000171658	0	0	0
ENSG00000171659	4.0587	3.23108	3.56132
ENSG00000171671	0	0	0
ENSG00000171680	1.12502	0.625193	0.660714
ENSG00000171681	2.47888	5.80438	1.24256
ENSG00000171695	0.690203	0.894793	0
ENSG00000171700	1.3204	0.358591	0
ENSG00000171703	22.4979	20.0117	22.8399
ENSG00000171711	0	0	0
ENSG00000171714	0.996574	1.11822	1.23641
ENSG00000171720	3.91457	3.84973	1.68262
ENSG00000171722	0	0	0
ENSG00000171723	25.421	31.3731	35.9367
ENSG00000171724	2.63387	2.31301	2.09227
ENSG00000171729	1.80017	0.84823	0.823683
ENSG00000171735	44.699	59.1143	31.2434
ENSG00000171747	0	0	0
ENSG00000171757	2.51076	0.602466	4.75741
ENSG00000171759	1.55231	0.69473	2.76552
ENSG00000171763	1.57145	2.64239	0
ENSG00000171766	102.074	47.1697	95.5896
ENSG00000171772	1.4174	1.72141	1.82595
ENSG00000171773	0	0	0
ENSG00000171777	0	0.458778	0.198129
ENSG00000171786	0	0.13902	0
ENSG00000171790	0	0	0.177846
ENSG00000171791	0.970372	2.07721	0.751369
ENSG00000171792	4.35782	1.56433	4.01386
ENSG00000171793	0.405755	11.2893	1.14602
ENSG00000171794	0	0	0
ENSG00000171798	1.98092	1.98369	1.76332
ENSG00000171804	0	0	0.0387492
ENSG00000171806	0.935459	1.72941	0.805988
ENSG00000171811	1.73859	0.0719863	2.64104
ENSG00000171812	0.103591	0.101277	0.127304
ENSG00000171813	0.250707	0.6065	0.296674
ENSG00000171815	0	0	0
ENSG00000171817	4.03368	1.6765	4.1243
ENSG00000171819	0	0	0
ENSG00000171823	1.09278	2.07939	0.36088
ENSG00000171824	11.8241	15.5085	1.93635
ENSG00000171827	0.968939	0.921357	2.80919
ENSG00000171840	5.5103	7.71825	2.51234
ENSG00000171843	4.38075	3.17186	2.5059
ENSG00000171847	0.0991994	0.62638	0.26215
ENSG00000171848	0	0	0
ENSG00000171853	32.1087	23.3231	60.2639
ENSG00000171855	0	0	0
ENSG00000171858	269.256	213.173	266.249
ENSG00000171860	2.11751	1.09345	0
ENSG00000171861	0.146422	0.278937	2.04633
ENSG00000171862	3.59752	22.3064	20.9465
ENSG00000171863	89.8751	68.8772	96.7727
ENSG00000171864	0	0	0
ENSG00000171865	1.322	1.41596	1.50727
ENSG00000171867	34.1972	28.41	26.5267
ENSG00000171872	0	0	0.703599
ENSG00000171873	0	0.112204	0
ENSG00000171877	1.34021	2.05358	1.6568
ENSG00000171885	82.5812	33.3328	13.8226
ENSG00000171889	0	0	0.63049
ENSG00000171903	1.03464	0.217807	0.414555
ENSG00000171914	1.1599	5.55899	2.11421
ENSG00000171916	0	0	0
ENSG00000171928	2.0857	1.48978	1.93833
ENSG00000171931	0	0	0
ENSG00000171936	0	0	0
ENSG00000171940	1.06107	0.252176	0.995764
ENSG00000171942	0	0	0
ENSG00000171943	2.30954	1.80348	1.08132
ENSG00000171944	0	0	0
ENSG00000171951	7.18929	4.48415	0.572414
ENSG00000171953	2.58508	1.9229	2.71821
ENSG00000171954	0	0	0
ENSG00000171956	0	0	0
ENSG00000171960	5.88423	5.96946	2.48046
ENSG00000171962	2.16901	0.0433866	1.12796
ENSG00000171970	0.63797	0	0
ENSG00000171984	2.3011	1.25224	1.58962
ENSG00000171987	0	0	0
ENSG00000171988	12.1555	20.5772	5.08841
ENSG00000171989	0	0	0
ENSG00000171992	5.35942	5.02479	7.88111
ENSG00000171999	0	0	0
ENSG00000172000	0.0557421	0.201119	0.0743039
ENSG00000172005	41.0693	73.9856	31.2074
ENSG00000172006	1.094	0.648682	0.855081
ENSG00000172007	1.33955	1.08867	3.39321
ENSG00000172009	6.17541	7.87982	9.60052
ENSG00000172014	0	0	0
ENSG00000172016	0	0	0
ENSG00000172020	29.5071	53.1771	36.3938
ENSG00000172023	0	0	0
ENSG00000172031	0	0.681921	0.521568
ENSG00000172037	18.2036	10.0404	10.1673
ENSG00000172046	1.73925	1.11125	3.03484
ENSG00000172053	25.1394	6.5552	12.569
ENSG00000172057	26.5229	28.4996	14.6861
ENSG00000172058	0.968433	0.844788	2.67729
ENSG00000172059	0.0993357	0.0921493	0
ENSG00000172061	0	0	0
ENSG00000172062	3.89157	1.31893	1.41453
ENSG00000172071	1.18114	0.206403	0.618302
ENSG00000172073	0	0	0
ENSG00000172081	0.546818	1.25805	0.98669
ENSG00000172086	9.01467	6.26355	4.22088
ENSG00000172113	0.96421	0.461045	2.0237
ENSG00000172115	13.7471	16.1474	20.6231
ENSG00000172116	0	0.386815	0
ENSG00000172123	0.364836	0.153314	0
ENSG00000172137	4.35193	2.97517	2.91257
ENSG00000172139	0.21913	0	0
ENSG00000172146	0	0	0.230228
ENSG00000172148	0	0	0
ENSG00000172150	0	0	0
ENSG00000172154	0	0	0
ENSG00000172155	0	0	0
ENSG00000172156	0	0	0
ENSG00000172159	1.2833	0.785214	0.492649
ENSG00000172164	4.48681	1.4785	7.20149
ENSG00000172167	0.478218	0.530026	0.438838
ENSG00000172171	0	0	0
ENSG00000172172	8.05306	3.88157	2.59232
ENSG00000172175	0.365363	0.552767	0.619128
ENSG00000172179	0	0	0
ENSG00000172183	1.75056	1.25235	0
ENSG00000172186	0	0	0
ENSG00000172188	0	0	0
ENSG00000172197	0.286048	0	0
ENSG00000172199	0	0	0
ENSG00000172201	20.5472	9.81557	6.20916
ENSG00000172208	0	0	0
ENSG00000172209	3.19209	0.964087	0.383615
ENSG00000172215	0	0	0
ENSG00000172216	1.80225	1.51785	0.925605
ENSG00000172232	0.388128	0.350434	0
ENSG00000172236	0	0	0
ENSG00000172238	0	0	0
ENSG00000172239	66.1669	32.0449	34.36
ENSG00000172243	3.30668	0.190563	0
ENSG00000172244	0.40139	0	0
ENSG00000172247	5.70904	7.26775	3.99636
ENSG00000172250	0.255425	0	0
ENSG00000172260	7.83402	6.40981	21.2668
ENSG00000172262	26.7783	12.3511	3.5406
ENSG00000172264	1.86822	3.182	3.35229
ENSG00000172269	1.43736	14.6805	4.61611
ENSG00000172270	55.7108	59.4012	72.3493
ENSG00000172273	2.81425	1.54989	1.67237
ENSG00000172283	0	0	0
ENSG00000172288	0	0	0
ENSG00000172289	0	0	0
ENSG00000172292	0.519282	0.393541	0.363708
ENSG00000172294	0	0	0
ENSG00000172296	0.895784	1.95604	0
ENSG00000172297	0	0	0
ENSG00000172301	13.7054	7.90608	8.93559
ENSG00000172315	1.25536	1.32256	1.20329
ENSG00000172318	0.428497	0.663516	0.613659
ENSG00000172320	0	0	0
ENSG00000172322	0	0	0
ENSG00000172324	0	0	0
ENSG00000172331	5.6655	3.18621	4.736
ENSG00000172336	4.155	3.09016	2.57408
ENSG00000172339	0.40993	3.41603	0.520557
ENSG00000172340	11.2919	6.75776	13.1534
ENSG00000172342	0	0	0
ENSG00000172345	0	0.0715367	0.10837
ENSG00000172346	1.50915	1.8427	1.37655
ENSG00000172348	4.60693	4.3909	11.632
ENSG00000172349	0.250929	1.30096	0.181998
ENSG00000172350	0.0734731	0.296347	0.190293
ENSG00000172352	0	0	0
ENSG00000172354	19.6021	128.404	13.6804
ENSG00000172361	0.403873	0.112773	0.192493
ENSG00000172362	0	0	0
ENSG00000172365	0	0	0
ENSG00000172366	8.68537	4.20449	1.4501
ENSG00000172367	0	0	1.32953
ENSG00000172375	0.960822	1.33742	1.0619
ENSG00000172377	0	0	0
ENSG00000172379	11.4229	8.77914	7.96519
ENSG00000172380	8.27365	2.55259	2.97163
ENSG00000172382	0.516815	0.443982	0.326807
ENSG00000172399	0	0	0.33746
ENSG00000172403	4.54351	0.61689	0.641982
ENSG00000172404	0	0.16851	0.291167
ENSG00000172409	0.204661	0	0
ENSG00000172410	0	0	0
ENSG00000172421	0	0	0
ENSG00000172425	0	0	0
ENSG00000172426	0.111705	0.214792	0.152655
